,state_abv,county,housing_yearly,food_yearly,transportation_yearly,healthcare_yearly,misc_yearly,childcare_yearly,taxes_yearly,median_family_income,pct_diff,pct_diff_binary
1630,MT,Roosevelt County,10352.4,10934.4,19076.4,14474.4,7538.4,8032.8,10677.6,53044.0,-2.07,1
1631,MT,Rosebud County,10771.2,10906.8,19074.0,14474.4,7675.2,8553.6,11080.8,71450.0,0.1,0
1632,MT,Sanders County,11016.0,11079.6,20640.0,14474.4,7825.2,9628.8,12289.2,51598.0,2.24,0
1633,MT,Sheridan County,11349.6,10934.4,21410.4,14474.4,7888.8,9835.2,12684.0,74261.0,-1.6,1
1634,MT,Silver Bow County,11166.0,10704.0,15944.4,14842.8,7744.8,9590.4,10578.0,67459.0,1.15,0
1635,MT,Stillwater County,13063.2,10472.4,21616.8,11792.4,8334.0,12758.4,13549.2,82390.0,0.04,0
1636,MT,Sweet Grass County,11092.8,11745.6,19620.0,11658.0,8086.8,10272.0,11528.4,69728.0,0.97,0
1637,MT,Teton County,10984.8,10502.4,19724.4,14842.8,7608.0,9345.6,11674.8,66199.0,1.32,0
1638,MT,Toole County,11124.0,10502.4,18162.0,14474.4,7658.4,8757.6,10849.2,65387.0,1.1,0
1639,MT,Treasure County,12148.8,10472.4,21620.4,14474.4,8008.8,8935.2,12609.6,56957.0,2.39,0
1640,MT,Valley County,10809.6,10934.4,19341.6,14474.4,7698.0,8656.8,11277.6,70141.0,-0.9,1
1641,MT,Wheatland County,10363.2,10472.4,21577.2,14474.4,7376.4,8433.6,11503.2,50700.0,0.93,0
1642,MT,Wibaux County,12148.8,10704.0,21901.2,14474.4,8091.6,10288.8,13336.8,70594.0,-1.83,1
1643,MT,Yellowstone County,13959.6,10472.4,16995.6,11792.4,8649.6,14532.0,12999.6,79544.0,0.57,0
1644,NC,Alamance County,12939.6,10617.6,16712.4,13626.0,8341.2,10440.0,11312.4,66801.0,1.44,0
1645,NC,Alexander County,10152.0,9517.2,18172.8,13531.2,6963.6,9184.8,9565.2,61949.0,0.43,0
1646,NC,Alleghany County,9717.6,9315.6,18625.2,13207.2,6739.2,9168.0,9332.4,45075.0,1.33,0
1647,NC,Anson County,11910.0,10009.2,17988.0,13422.0,7760.4,9602.4,10621.2,52531.0,-0.28,1
1648,NC,Ashe County,9693.6,9315.6,18453.6,13207.2,6730.8,16742.4,11821.2,55304.0,0.0,1
1649,NC,Avery County,11660.4,12007.2,17904.0,14980.8,8380.8,11901.6,12781.2,50982.0,0.11,0
1650,NC,Beaufort County,10399.2,10009.2,17509.2,16404.0,7226.4,10977.6,11319.6,61153.0,0.18,0
1651,NC,Bertie County,9628.8,9517.2,18163.2,16728.0,6778.8,9009.6,10339.2,52489.0,-0.86,1
1652,NC,Bladen County,10149.6,10098.0,18052.8,14400.0,7170.0,9168.0,10105.2,48300.0,0.32,0
1653,NC,Brunswick County,13070.4,11312.4,17764.8,16328.4,8632.8,11020.8,13219.2,73785.0,4.61,0
1654,NC,Buncombe County,20352.0,12325.2,16474.8,15262.8,11571.6,14616.0,17701.2,69428.0,0.77,0
1655,NC,Burke County,9969.6,9459.6,17434.8,13531.2,6878.4,8688.0,9063.6,57314.0,0.42,0
1656,NC,Cabarrus County,15104.4,10964.4,18822.0,13422.0,9228.0,13358.4,14120.4,84126.0,1.74,0
1657,NC,Caldwell County,9321.6,9315.6,17342.4,13531.2,6600.0,8848.8,8749.2,56792.0,0.28,0
1658,NC,Camden County,11690.4,10066.8,20341.2,17007.6,7704.0,6552.0,11478.0,77879.0,0.42,0
1659,NC,Carteret County,13189.2,11660.4,17623.2,16404.0,8797.2,11707.2,13698.0,73341.0,0.42,0
1660,NC,Caswell County,10458.0,9895.2,18139.2,13345.2,7204.8,8419.2,9560.4,61277.0,1.68,0
1661,NC,Catawba County,10959.6,10300.8,16779.6,13531.2,7528.8,9184.8,9817.2,65756.0,0.91,0
1662,NC,Chatham County,13240.8,11166.0,19370.4,13626.0,8640.0,12525.6,13324.8,86215.0,2.11,0
1663,NC,Cherokee County,10620.0,9517.2,17758.8,14980.8,7129.2,9153.6,10153.2,54235.0,1.7,0
1664,NC,Chowan County,11576.4,10066.8,17104.8,16728.0,7663.2,11006.4,11841.6,53509.0,-0.05,1
1665,NC,Clay County,10711.2,9517.2,17967.6,14980.8,7161.6,9153.6,10190.4,53223.0,2.14,0
1666,NC,Cleveland County,10233.6,9373.2,17263.2,13773.6,6939.6,8918.4,9276.0,53794.0,0.72,0
1667,NC,Columbus County,9720.0,9403.2,17690.4,16046.4,6770.4,8628.0,9819.6,49960.0,0.09,0
1668,NC,Craven County,14269.2,10761.6,17314.8,16687.2,8860.8,11275.2,13576.8,66245.0,1.29,0
1669,NC,Cumberland County,13972.8,10472.4,15260.4,14682.0,8655.6,10269.6,11545.2,57466.0,0.33,0
1670,NC,Currituck County,16939.2,12180.0,20304.0,17007.6,10310.4,10017.6,16246.8,82694.0,1.89,0
1671,NC,Dare County,15342.0,12325.2,18073.2,16404.0,9796.8,14049.6,16075.2,72849.0,0.32,0
1672,NC,Davidson County,10944.0,9837.6,17444.4,12058.8,7357.2,10017.6,9646.8,62547.0,1.41,0
1673,NC,Davie County,11556.0,9950.4,18738.0,12058.8,7616.4,13610.4,11654.4,74547.0,1.1,0
1674,NC,Duplin County,10290.0,9488.4,18390.0,16046.4,7003.2,9736.8,10718.4,53994.0,1.2,0
1675,NC,Durham County,17323.2,11544.0,16468.8,14078.4,10220.4,14445.6,15321.6,83443.0,1.08,0
1676,NC,Edgecombe County,10682.4,9517.2,16320.0,13936.8,7152.0,9520.8,9470.4,46212.0,0.92,0
1677,NC,Forsyth County,13123.2,11023.2,16023.6,12058.8,8548.8,11524.8,11218.8,69169.0,0.84,0
1678,NC,Franklin County,13460.4,9921.6,20342.4,12468.0,8278.8,11275.2,12303.6,68452.0,3.5,0
1679,NC,Gaston County,13341.6,10183.2,17787.6,14054.4,8331.6,10017.6,11619.6,66341.0,1.4,0
1680,NC,Gates County,12090.0,9517.2,19274.4,17007.6,7648.8,7099.2,11228.4,62893.0,-0.26,1
1681,NC,Graham County,9864.0,9517.2,18608.4,14980.8,6864.0,8428.8,9810.0,50939.0,0.25,0
1682,NC,Granville County,13266.0,9979.2,18296.4,14174.4,8232.0,9768.0,11632.8,69095.0,0.79,0
1683,NC,Greene County,10257.6,10154.4,18014.4,13657.2,7228.8,10303.2,10339.2,56454.0,0.8,0
1684,NC,Guilford County,14076.0,10934.4,15871.2,12639.6,8856.0,11104.8,11581.2,69162.0,0.62,0
1685,NC,Halifax County,10416.0,9574.8,16597.2,16728.0,7080.0,9763.2,10478.4,45919.0,-0.87,1
1686,NC,Harnett County,12672.0,10183.2,18062.4,14682.0,8092.8,9602.4,11559.6,66126.0,2.17,0
1687,NC,Haywood County,12632.4,10789.2,17113.2,15262.8,8295.6,9184.8,11482.8,67951.0,0.57,0
1688,NC,Henderson County,17865.6,11023.2,17521.2,15262.8,10226.4,10852.8,14769.6,73836.0,0.79,0
1689,NC,Hertford County,10914.0,9517.2,17330.4,16728.0,7233.6,8709.6,10533.6,49935.0,-0.92,1
1690,NC,Hoke County,11706.0,9865.2,17624.4,14682.0,7638.0,10440.0,11114.4,58082.0,1.41,0
1691,NC,Hyde County,10140.0,12325.2,18808.8,18246.0,7952.4,12376.8,13862.4,48094.0,-1.05,1
1692,NC,Iredell County,13832.4,10934.4,18342.0,13531.2,8769.6,12525.6,13125.6,75773.0,1.96,0
1693,NC,Jackson County,10366.8,9895.2,17407.2,14980.8,7173.6,12573.6,11304.0,64061.0,1.48,0
1694,NC,Johnston County,13208.4,10761.6,20382.0,12468.0,8488.8,11606.4,12711.6,71271.0,3.0,0
1695,NC,Jones County,10238.4,10761.6,18206.4,18530.4,7436.4,9684.0,12106.8,52802.0,1.97,0
1696,NC,Lee County,11419.2,10357.2,17714.4,13345.2,7710.0,11424.0,11094.0,61268.0,2.31,0
1697,NC,Lenoir County,10204.8,9837.6,16460.4,18246.0,7095.6,9681.6,10977.6,51762.0,0.73,0
1698,NC,Lincoln County,12105.6,10472.4,18253.2,14054.4,7994.4,10852.8,11664.0,72603.0,2.76,0
1699,NC,Macon County,11180.4,9604.8,17404.8,14980.8,7359.6,11316.0,11036.4,58705.0,1.17,0
1700,NC,Madison County,12801.6,10646.4,18666.0,15262.8,8304.0,9864.0,12276.0,64551.0,0.87,0
1701,NC,Martin County,10058.4,9286.8,17738.4,18092.4,6849.6,11462.4,11652.0,48494.0,-0.14,1
1702,NC,McDowell County,9660.0,9315.6,17533.2,14980.8,6720.0,9050.4,9483.6,55671.0,0.31,0
1703,NC,Mecklenburg County,18564.0,12122.4,16198.8,13422.0,10863.6,12943.2,15289.2,85799.0,1.72,0
1704,NC,Mitchell County,9604.8,9315.6,18234.0,14980.8,6699.6,7024.8,9009.6,61206.0,-0.33,1
1705,NC,Montgomery County,9770.4,9144.0,18349.2,15950.4,6696.0,9314.4,10130.4,57531.0,0.94,0
1706,NC,Moore County,12405.6,11920.8,18066.0,15950.4,8612.4,11061.6,13173.6,78615.0,1.33,0
1707,NC,Nash County,12486.0,10098.0,16946.4,13936.8,7994.4,10440.0,11071.2,65244.0,0.76,0
1708,NC,New Hanover County,16407.6,11890.8,15693.6,16328.4,10020.0,11275.2,14422.8,78795.0,1.3,0
1709,NC,Northampton County,10728.0,9574.8,17842.8,18092.4,7188.0,10699.2,11841.6,46128.0,-0.67,1
1710,NC,Onslow County,12812.4,10472.4,16947.6,16328.4,8244.0,10852.8,12396.0,58307.0,2.22,0
1711,NC,Orange County,17592.0,12961.2,17199.6,14078.4,10816.8,15028.8,16639.2,107797.0,0.25,0
1712,NC,Pamlico County,12519.6,10761.6,18429.6,18530.4,8240.4,6612.0,12063.6,62674.0,1.54,0
1713,NC,Pasquotank County,12390.0,10066.8,16698.0,16728.0,7952.4,9657.6,11646.0,68019.0,0.67,0
1714,NC,Pender County,13212.0,11689.2,18952.8,16328.4,8815.2,10440.0,13657.2,74361.0,4.3,0
1715,NC,Perquimans County,12162.0,10066.8,17919.6,16728.0,7872.0,8661.6,11604.0,64321.0,1.18,0
1716,NC,Person County,11131.2,9748.8,17937.6,13626.0,7392.0,9184.8,10086.0,67467.0,1.0,0
1717,NC,Pitt County,13448.4,10819.2,16321.2,13936.8,8590.8,12108.0,12234.0,65777.0,0.87,0
1718,NC,Polk County,11658.0,11023.2,18026.4,14980.8,8029.2,12573.6,12620.4,61575.0,0.24,0
1719,NC,Randolph County,11160.0,9807.6,17842.8,12639.6,7422.0,10017.6,10024.8,58720.0,0.86,0
1720,NC,Richmond County,10551.6,9634.8,17095.2,15432.0,7146.0,10442.4,10586.4,47921.0,-0.58,1
1721,NC,Robeson County,9782.4,9315.6,17041.2,15432.0,6762.0,8450.4,9334.8,45283.0,0.77,0
1722,NC,Rockingham County,10372.8,9544.8,17125.2,12639.6,7052.4,7099.2,8383.2,56188.0,0.6,0
1723,NC,Rowan County,12726.0,10270.8,17493.6,14250.0,8142.0,10017.6,11378.4,62372.0,1.33,0
1724,NC,Rutherford County,9927.6,9517.2,17368.8,14980.8,6886.8,10209.6,10052.4,55196.0,0.87,0
1725,NC,Sampson County,9878.4,9403.2,18128.4,15432.0,6826.8,10869.6,10628.4,53823.0,0.97,0
1726,NC,Scotland County,9796.8,9544.8,16483.2,15432.0,6848.4,9914.4,9756.0,47651.0,0.08,0
1727,NC,Stanly County,10658.4,9837.6,18206.4,13136.4,7255.2,10766.4,10389.6,66398.0,2.29,0
1728,NC,Stokes County,10708.8,9950.4,18450.0,12058.8,7312.8,9602.4,9768.0,60609.0,0.88,0
1729,NC,Surry County,9888.0,9662.4,17505.6,11779.2,6924.0,9362.4,8815.2,61084.0,-0.03,1
1730,NC,Swain County,10380.0,9895.2,17544.0,14980.8,7178.4,11388.0,10944.0,54932.0,-0.14,1
1731,NC,Transylvania County,12397.2,10732.8,17245.2,14980.8,8188.8,10303.2,11720.4,63395.0,0.53,0
1732,NC,Tyrrell County,11335.2,10066.8,18073.2,18246.0,7576.8,9168.0,11943.6,51897.0,-0.35,1
1733,NC,Union County,16628.4,11166.0,19742.4,13422.0,9844.8,9813.6,13945.2,93832.0,2.92,0
1734,NC,Vance County,10401.6,9604.8,16414.8,13896.0,7082.4,10101.6,9592.8,50689.0,0.35,0
1735,NC,Wake County,18936.0,11977.2,17763.6,12468.0,10946.4,14275.2,16117.2,103236.0,1.67,0
1736,NC,Warren County,9844.8,9604.8,18046.8,15422.4,6886.8,8628.0,9884.4,52751.0,0.85,0
1737,NC,Washington County,9986.4,9286.8,17847.6,18246.0,6823.2,11352.0,11662.8,50082.0,-0.58,1
1738,NC,Watauga County,13206.0,12007.2,17250.0,13207.2,8925.6,12069.6,12703.2,75931.0,-0.48,1
1739,NC,Wayne County,11584.8,9865.2,17024.4,13936.8,7596.0,9602.4,10263.6,56049.0,1.05,0
1740,NC,Wilkes County,10215.6,9837.6,17877.6,12889.2,7100.4,8918.4,9362.4,57572.0,0.34,0
1741,NC,Wilson County,10462.8,10154.4,16441.2,13657.2,7299.6,12172.8,10540.8,60298.0,0.85,0
1742,NC,Yadkin County,9586.8,10039.2,18532.8,12058.8,6948.0,7099.2,8515.2,57174.0,0.71,0
1743,NC,Yancey County,10142.4,10328.4,18166.8,14980.8,7250.4,10699.2,11013.6,58108.0,0.91,0
1744,ND,Adams County,11138.4,10704.0,22075.2,13008.0,7732.8,6888.0,7797.6,88849.0,1.41,0
1745,ND,Barnes County,10677.6,10009.2,19243.2,13008.0,7327.2,7999.2,6874.8,88272.0,-0.33,1
1746,ND,Benson County,10788.0,10009.2,21794.4,13008.0,7365.6,6772.8,7252.8,56436.0,-0.47,1
1747,ND,Billings County,11556.0,10704.0,24512.4,13008.0,7882.8,9379.2,9369.6,94821.0,0.88,0
1748,ND,Bottineau County,10290.0,10472.4,21870.0,13008.0,7351.2,7848.0,7561.2,80952.0,-0.55,1
1749,ND,Bowman County,11138.4,10704.0,22147.2,13008.0,7732.8,7795.2,8086.8,90835.0,-1.1,1
1750,ND,Burke County,10290.0,10934.4,23524.8,13008.0,7514.4,8232.0,8296.8,96550.0,0.09,0
1751,ND,Burleigh County,12654.0,10906.8,17394.0,11254.8,8341.2,11368.8,7954.8,97655.0,0.62,0
1752,ND,Cass County,12153.6,11109.6,15914.4,11254.8,8238.0,11172.0,7399.2,90021.0,1.89,0
1753,ND,Cavalier County,11138.4,10732.8,21211.2,13008.0,7744.8,6588.0,7483.2,83499.0,-0.33,1
1754,ND,Dickey County,10290.0,10126.8,21208.8,13008.0,7228.8,7540.8,7167.6,84252.0,-0.57,1
1755,ND,Divide County,17085.6,10934.4,22700.4,13008.0,9921.6,9340.8,11124.0,91452.0,-1.57,1
1756,ND,Dunn County,14680.8,10704.0,22579.2,13008.0,8986.8,9477.6,9975.6,110512.0,0.63,0
1757,ND,Eddy County,10290.0,10009.2,20779.2,13008.0,7188.0,7072.8,6894.0,81718.0,-1.91,1
1758,ND,Emmons County,11062.8,10906.8,21373.2,13008.0,7778.4,6772.8,7636.8,74898.0,-0.92,1
1759,ND,Foster County,11277.6,10009.2,20566.8,13008.0,7538.4,6784.8,7128.0,94211.0,-2.1,1
1760,ND,Golden Valley County,10327.2,10704.0,21681.6,13008.0,7446.0,7411.2,7477.2,75292.0,-0.17,1
1761,ND,Grand Forks County,12346.8,10732.8,16300.8,13036.8,8170.8,10896.0,7850.4,84512.0,0.4,0
1762,ND,Grant County,11120.4,10039.2,23115.6,13008.0,7491.6,6369.6,7683.6,74170.0,-1.03,1
1763,ND,Griggs County,10846.8,10009.2,22065.6,13008.0,7386.0,6657.6,7346.4,78971.0,-0.04,1
1764,ND,Hettinger County,11587.2,10704.0,22783.2,13008.0,7892.4,7188.0,8198.4,78210.0,0.17,0
1765,ND,Kidder County,11335.2,10906.8,22195.2,13008.0,7874.4,6753.6,7930.8,65425.0,-1.64,1
1766,ND,LaMoure County,11101.2,10009.2,21781.2,13008.0,7476.0,7305.6,7576.8,80259.0,0.49,0
1767,ND,Logan County,11556.0,10009.2,22543.2,13008.0,7638.0,7298.4,7948.8,71518.0,1.69,0
1768,ND,McHenry County,11112.0,10472.4,23284.8,13008.0,7642.8,6633.6,7926.0,88444.0,-1.23,1
1769,ND,McIntosh County,11239.2,10009.2,20842.8,13008.0,7524.0,6674.4,7167.6,66668.0,-0.28,1
1770,ND,McKenzie County,16207.2,10934.4,19730.4,13008.0,9608.4,11028.0,10321.2,89614.0,2.61,0
1771,ND,McLean County,10990.8,10039.2,21321.6,13008.0,7446.0,7240.8,7398.0,84142.0,-0.26,1
1772,ND,Mercer County,12484.8,10039.2,20473.2,13008.0,7975.2,8203.2,7939.2,100491.0,-0.22,1
1773,ND,Morton County,12709.2,10039.2,19251.6,11254.8,8055.6,10800.0,7986.0,95589.0,0.56,0
1774,ND,Mountrail County,11337.6,10472.4,20799.6,13008.0,7722.0,8414.4,7845.6,88254.0,1.54,0
1775,ND,Nelson County,11334.0,10732.8,21454.8,13008.0,7813.2,6403.2,7556.4,81034.0,-0.27,1
1776,ND,Oliver County,7618.8,10039.2,23157.6,11254.8,6250.8,7965.6,6386.4,89634.0,0.91,0
1777,ND,Pembina County,11335.2,10732.8,22456.8,13008.0,7813.2,7183.2,8060.4,83669.0,-1.25,1
1778,ND,Pierce County,10524.0,10472.4,19492.8,13008.0,7435.2,7226.4,6822.0,70615.0,-0.74,1
1779,ND,Ramsey County,11227.2,10732.8,18508.8,13008.0,7776.0,7324.8,7004.4,86568.0,-0.46,1
1780,ND,Ransom County,10776.0,11109.6,20832.0,13008.0,7748.4,7132.8,7549.2,81158.0,-0.78,1
1781,ND,Renville County,10665.6,10472.4,23600.4,13008.0,7484.4,7711.2,8134.8,90489.0,1.29,0
1782,ND,Richland County,11101.2,10906.8,19746.0,13008.0,7791.6,7269.6,7345.2,80515.0,-0.1,1
1783,ND,Rolette County,10395.6,10472.4,20660.4,13008.0,7388.4,6852.0,7010.4,54714.0,-1.17,1
1784,ND,Sargent County,10790.4,11109.6,21730.8,13008.0,7755.6,7339.2,7840.8,83581.0,-0.74,1
1785,ND,Sheridan County,11556.0,10906.8,21861.6,13008.0,7953.6,6772.8,7963.2,65717.0,-1.56,1
1786,ND,Sioux County,10317.6,10906.8,19747.2,13008.0,7514.4,6772.8,6873.6,43762.0,-1.17,1
1787,ND,Slope County,11556.0,10704.0,24602.4,13008.0,7882.8,8287.2,9084.0,73161.0,-1.17,1
1788,ND,Stark County,13732.8,10704.0,18936.0,13008.0,8653.2,10190.4,8862.0,98665.0,0.86,0
1789,ND,Steele County,11138.4,10732.8,23752.8,13008.0,7744.8,7224.0,8362.8,92598.0,-0.61,1
1790,ND,Stutsman County,11101.2,10009.2,18381.6,13008.0,7476.0,8280.0,6940.8,78251.0,-0.39,1
1791,ND,Towner County,11138.4,10472.4,22564.8,13008.0,7652.4,6782.4,7828.8,77987.0,-1.46,1
1792,ND,Traill County,11179.2,10732.8,20954.4,11227.2,7759.2,7584.0,7232.4,89252.0,-0.59,1
1793,ND,Walsh County,10608.0,10732.8,20966.4,13008.0,7557.6,7190.4,7354.8,72667.0,-1.48,1
1794,ND,Ward County,13416.0,10472.4,17576.4,13008.0,8458.8,10980.0,8545.2,89469.0,-0.66,1
1795,ND,Wells County,11191.2,10906.8,21238.8,13008.0,7822.8,6636.0,7594.8,79356.0,-1.17,1
1796,ND,Williams County,14614.8,10934.4,18276.0,13008.0,9046.8,10000.8,9063.6,103350.0,3.02,0
1797,NE,Adams County,10868.4,9662.4,17589.6,15848.4,7269.6,10106.4,10071.6,72584.0,-0.16,1
1798,NE,Antelope County,10394.4,10240.8,20943.6,15848.4,7308.0,10106.4,11280.0,65683.0,-0.05,1
1799,NE,Arthur County,10630.8,9921.6,21871.2,19591.2,7276.8,10106.4,12930.0,69471.0,-3.06,1
1800,NE,Banner County,10630.8,9921.6,22398.0,19591.2,7276.8,10106.4,13112.4,60808.0,2.59,0
1801,NE,Blaine County,10630.8,9921.6,23022.0,15848.4,7276.8,10106.4,11979.6,55705.0,-3.54,1
1802,NE,Boone County,10624.8,10183.2,20554.8,15848.4,7366.8,10106.4,11242.8,69970.0,-1.04,1
1803,NE,Box Butte County,10724.4,9921.6,18919.2,19591.2,7311.6,10106.4,11893.2,74672.0,0.08,0
1804,NE,Boyd County,10556.4,10328.4,21708.0,15848.4,7393.2,10106.4,11672.4,68027.0,-0.29,1
1805,NE,Brown County,10216.8,9921.6,21524.4,19591.2,7131.6,10106.4,12578.4,62786.0,-1.04,1
1806,NE,Buffalo County,12129.6,11023.2,18177.6,15848.4,8197.2,10106.4,11541.6,81900.0,0.33,0
1807,NE,Burt County,10216.8,10384.8,19936.8,16140.0,7293.6,10106.4,11007.6,72520.0,-0.64,1
1808,NE,Butler County,10558.8,10183.2,20749.2,15848.4,7344.0,10106.4,11235.6,78731.0,0.19,0
1809,NE,Cass County,12338.4,11660.4,20728.8,15045.6,8496.0,13003.2,13688.4,90596.0,1.08,0
1810,NE,Cedar County,10624.8,10328.4,21230.4,15848.4,7417.2,10106.4,11548.8,77367.0,-1.24,1
1811,NE,Chase County,11017.2,9921.6,20835.6,19591.2,7413.6,10106.4,12766.8,65962.0,-0.8,1
1812,NE,Cherry County,10216.8,9921.6,20095.2,19591.2,7131.6,10106.4,12072.0,66163.0,0.13,0
1813,NE,Cheyenne County,11829.6,9517.2,19744.8,19591.2,7558.8,10106.4,12588.0,76083.0,0.16,0
1814,NE,Clay County,10273.2,9662.4,21352.8,15848.4,7057.2,10106.4,11059.2,73729.0,1.11,0
1815,NE,Colfax County,10579.2,10183.2,20564.4,15848.4,7352.4,10106.4,11180.4,69274.0,1.08,0
1816,NE,Cuming County,10698.0,9895.2,19996.8,15848.4,7292.4,10106.4,10926.0,75116.0,-0.39,1
1817,NE,Custer County,10338.0,9517.2,20402.4,15848.4,7028.4,10106.4,10701.6,60944.0,0.73,0
1818,NE,Dakota County,12140.4,9114.0,17503.2,15876.0,7526.4,17757.6,13275.6,69577.0,0.72,0
1819,NE,Dawes County,11098.8,9921.6,18507.6,19591.2,7442.4,10106.4,11974.8,73675.0,-1.44,1
1820,NE,Dawson County,11002.8,9517.2,19182.0,15848.4,7263.6,10106.4,10582.8,64129.0,0.75,0
1821,NE,Deuel County,10216.8,9517.2,21861.6,19591.2,6985.2,10106.4,12499.2,58529.0,-1.58,1
1822,NE,Dixon County,8521.2,9114.0,21139.2,15876.0,6241.2,13003.2,11006.4,74658.0,-0.45,1
1823,NE,Dodge County,11577.6,9895.2,17067.6,16140.0,7602.0,10106.4,10410.0,68556.0,0.38,0
1824,NE,Douglas County,14220.0,11397.6,16474.8,16166.4,9073.2,17757.6,15267.6,86290.0,0.59,0
1825,NE,Dundy County,10260.0,9921.6,19759.2,19591.2,7146.0,10106.4,11983.2,57484.0,-2.13,1
1826,NE,Fillmore County,10314.0,9662.4,20402.4,15019.2,7071.6,10106.4,10452.0,83401.0,0.13,0
1827,NE,Franklin County,10428.0,9662.4,21762.0,15848.4,7113.6,10106.4,11305.2,63963.0,-0.88,1
1828,NE,Frontier County,10327.2,9517.2,21769.2,19591.2,7024.8,10106.4,12535.2,68902.0,-1.0,1
1829,NE,Furnas County,10260.0,9517.2,20983.2,15848.4,7000.8,10106.4,10860.0,65632.0,-0.31,1
1830,NE,Gage County,10216.8,9720.0,18601.2,15019.2,7058.4,10106.4,9822.0,74819.0,0.32,0
1831,NE,Garden County,10630.8,9517.2,21870.0,19591.2,7132.8,10106.4,12724.8,58925.0,-2.23,1
1832,NE,Garfield County,10845.6,9950.4,20794.8,15848.4,7364.4,10106.4,11324.4,62555.0,-1.34,1
1833,NE,Gosper County,10808.4,9517.2,22171.2,15848.4,7196.4,10106.4,11553.6,83001.0,0.65,0
1834,NE,Grant County,10630.8,9921.6,22359.6,19591.2,7276.8,10106.4,13101.6,63663.0,-3.25,1
1835,NE,Greeley County,10216.8,9950.4,22062.0,15848.4,7140.0,10106.4,11434.8,62765.0,-0.72,1
1836,NE,Hall County,11410.8,9950.4,17145.6,15876.0,7563.6,13003.2,11414.4,71298.0,0.16,0
1837,NE,Hamilton County,10600.8,9950.4,20547.6,15848.4,7275.6,10106.4,11100.0,79763.0,1.04,0
1838,NE,Harlan County,10476.0,11023.2,21520.8,15848.4,7611.6,10106.4,11914.8,71927.0,0.43,0
1839,NE,Hayes County,10476.0,9921.6,23083.2,19591.2,7222.8,10106.4,13281.6,69551.0,-2.08,1
1840,NE,Hitchcock County,10682.4,9921.6,21655.2,19591.2,7296.0,10106.4,12885.6,67225.0,-2.37,1
1841,NE,Holt County,10298.4,10240.8,20626.8,15848.4,7273.2,10106.4,11097.6,75178.0,0.8,0
1842,NE,Hooker County,10598.4,9921.6,20340.0,19591.2,7266.0,10106.4,12364.8,62893.0,-0.44,1
1843,NE,Howard County,10233.6,9950.4,20881.2,15876.0,7146.0,13003.2,12144.0,75885.0,0.28,0
1844,NE,Jefferson County,10336.8,9720.0,19645.2,15019.2,7100.4,10106.4,10256.4,60009.0,-1.2,1
1845,NE,Johnson County,10216.8,9720.0,19704.0,15019.2,7058.4,10106.4,10209.6,67835.0,-0.9,1
1846,NE,Kearney County,10417.2,11023.2,20864.4,15848.4,7591.2,10106.4,11612.4,80353.0,0.95,0
1847,NE,Keith County,10562.4,9921.6,19616.4,19591.2,7252.8,10106.4,12106.8,68112.0,-0.81,1
1848,NE,Keya Paha County,10216.8,10328.4,22809.6,15848.4,7273.2,10106.4,11874.0,59776.0,0.0,1
1849,NE,Kimball County,10730.4,9921.6,20420.4,19591.2,7312.8,10106.4,12486.0,67385.0,-1.41,1
1850,NE,Knox County,10668.0,10328.4,20788.8,15848.4,7431.6,10106.4,11422.8,67427.0,-0.11,1
1851,NE,Lancaster County,13038.0,11224.8,16422.0,15045.6,8589.6,17757.6,14156.4,83297.0,0.7,0
1852,NE,Lincoln County,11545.2,9921.6,17486.4,19591.2,7602.0,10106.4,11854.8,76941.0,-0.74,1
1853,NE,Logan County,10476.0,9921.6,21916.8,19591.2,7222.8,10106.4,12858.0,62893.0,-4.38,1
1854,NE,Loup County,10630.8,9517.2,22190.4,15848.4,7132.8,10106.4,11503.2,64748.0,-1.5,1
1855,NE,Madison County,11539.2,10240.8,17323.2,15848.4,7711.2,10106.4,10599.6,71428.0,0.6,0
1856,NE,McPherson County,10630.8,9921.6,21632.4,19591.2,7276.8,10106.4,12858.0,71022.0,1.06,0
1857,NE,Merrick County,10814.4,9950.4,20162.4,15876.0,7351.2,13003.2,12225.6,72251.0,0.52,0
1858,NE,Morrill County,10764.0,9921.6,20288.4,19591.2,7326.0,10106.4,12410.4,62435.0,-0.4,1
1859,NE,Nance County,10476.0,10183.2,20106.0,15848.4,7314.0,10106.4,11007.6,64605.0,-1.3,1
1860,NE,Nemaha County,10762.8,11660.4,19674.0,15019.2,7936.8,10106.4,11437.2,74488.0,0.57,0
1861,NE,Nuckolls County,10776.0,9662.4,20485.2,15848.4,7234.8,10106.4,11047.2,62349.0,0.64,0
1862,NE,Otoe County,10396.8,11660.4,18820.8,15019.2,7808.4,10106.4,10926.0,78871.0,0.92,0
1863,NE,Pawnee County,10759.2,9720.0,20484.0,15019.2,7250.4,10106.4,10785.6,60754.0,-0.75,1
1864,NE,Perkins County,10796.4,9921.6,21373.2,19591.2,7334.4,10106.4,12814.8,83430.0,-1.13,1
1865,NE,Phelps County,11151.6,11023.2,19155.6,15848.4,7850.4,10106.4,11437.2,78764.0,0.77,0
1866,NE,Pierce County,10797.6,10240.8,20384.4,15848.4,7449.6,10106.4,11284.8,79978.0,-0.25,1
1867,NE,Platte County,11673.6,10183.2,18597.6,15848.4,7738.8,10106.4,11047.2,80117.0,0.74,0
